Sentence,Label
Carlos Cox,0
Nathan Sanchez,0
Joseph Smith,0
Gerald Brady,0
Connie Diaz,0
Amanda Robinson,0
Bryan Smith,0
Melissa Fuller,0
Diana Espinoza,0
Steven Morales,0
Daniel Washington,0
Marcus Tran,0
Travis Jones,0
Melinda Crawford,0
Misty Brown,0
Kevin Woods,0
William Harrington,0
Toni Mann,0
Deborah Smith,0
Nathaniel Harper,0
Nicholas Molina,0
Shannon Lee,0
Kayla Pennington,0
Stephanie Davis,0
Peter Smith,0
Kevin Charles,0
Mrs,0
 Tiffany Gardner,0
Christopher Holmes,0
Mark Huff,0
Jennifer Graham MD,0
Robert Turner,0
Dean Chase,0
Paul Turner,0
Jennifer Alexander,0
Todd Bell,0
Emily Leblanc,0
Jacob Ward,0
Jeremy Cherry,0
Gabrielle Rodriguez,0
Jamie Chan DDS,0
Annette Ortiz,0
Rebecca Fuentes,0
Brenda Reed,0
Joyce Miller,0
Thomas Moore,0
Steven Taylor,0
Kristina Cole,0
Thomas Ortega,0
Alex Valdez,0
Andrea Jenkins,0
Sabrina Gonzalez,0
Johnathan Hobbs,0
Paula Hester,0
Randy Jones,0
Sonya Little,0
John Green,0
Ernest Manning,0
David Newman,0
Karen Fox,0
Darryl Anderson,0
Jennifer Shaffer,0
James Oliver,0
Mrs,0
 Christine Dillon,0
Ashley Clarke,0
Mrs,0
 Teresa Larson,0
Vanessa Floyd,0
Charles Nichols,0
David Alexander,0
Curtis Durham,0
Charles Rodriguez Jr,0
,0
Lisa Rivera,0
John Brown,0
Ashley Ramos,0
Eric Reed,0
Donna Daniels,0
Casey Smith DDS,0
Jay Conner,0
Whitney Brown DVM,0
Sherri Adams,0
Michelle Bailey,0
William Carson,0
David Lawrence,0
Heather Jackson,0
Brooke Gallegos,0
Gabriel Alvarado,0
Donna Moody,0
Adam Cohen,0
James Hess,0
Matthew Austin,0
Daniel Camacho,0
Tracey Anderson,0
Dawn Delgado,0
Garrett Sanchez,0
Craig Herrera,0
Beth Lopez,0
Alice Little,0
Mrs,0
 Tara Oneill,0
Ralph James,0
Ryan Price,0
Denise Allison,0
Lynn Sanders,0
Jonathan Ramirez,0
Ryan Rodriguez MD,0
Robin Rios,0
Heather Washington,0
Sarah Hernandez,0
Andrew Simmons,0
Cheryl Duran,0
Norma Brown,0
Paul Lewis,0
Anthony Johnson,0
Christina Huang,0
Sean Smith,0
Eric Cooper,0
William Johnson,0
Ashley Page,0
Karla Harrell,0
Sarah Francis,0
Sarah Arnold,0
Katie Chavez,0
Jon Brown,0
Shannon Reynolds,0
Kimberly Massey,0
Amy Santiago,0
Tina Stanley,0
Amy Sharp,0
Charles Smith,0
Jamie Turner,0
Thomas Johnson,0
James Reyes,0
Jessica Simon,0
Nicholas Hernandez,0
Danielle Campbell,0
Joshua Rodriguez,0
Michelle Taylor,0
Crystal Diaz,0
Pamela Hines,0
Tony Atkins,0
Jonathan Patel,0
Sharon Hampton,0
Sarah Foster,0
Kathryn Holt,0
Larry Young,0
Heather Morales,0
Linda Patel,0
Julie Dean,0
Alicia Raymond,0
Kaitlyn Fowler,0
Cody Reyes,0
Kristina Wise,0
Rebecca Morrison,0
Christine Booker,0
Kristen Rivers,0
Jeremy Blevins,0
Mrs,0
 Jacqueline Williams,0
Ashley Garcia,0
Bryan Noble,0
Shannon Cantrell,0
Darlene Nguyen,0
Matthew Hayes,0
Stephen King,0
Shane Bishop,0
Amanda Owens,0
Jamie Chung,0
Ashley Martinez,0
Janet Allen,0
Stephanie Ortiz,0
Barbara Williams,0
Ann Spence,0
John Pope,0
Christina Martin,0
Matthew Smith,0
Michelle Lee,0
Dr,0
 Charles Jarvis,0
Charles Buchanan,0
Steve Johnson,0
Carl Jackson,0
Natalie Clark,0
Jeffrey Hudson,0
Paul Smith DDS,0
Carolyn House,0
Samuel Brooks,0
Chelsea Moore,0
Melinda Flowers,0
Taylor Thompson,0
Kelly Gonzalez,0
Megan Stevens,0
Danielle Gardner,0
Jessica Wilson,0
Jennifer Sexton,0
John Shields,0
Kevin Ramirez,0
Emily Ward,0
Scott Massey,0
Tyler Moreno,0
Nichole Griffin,0
Curtis Randolph,0
Amanda Lee,0
Sharon Nunez,0
Aaron Schmitt,0
Michael Gomez,0
Angela Crane,0
Marc Ferguson,0
Angela Benitez,0
Jeremy Smith,0
Wendy Reid,0
Adam Smith,0
Kristine Taylor,0
Michelle Collins,0
Allison Jones,0
Mary Ward,0
Jeffrey Wright,0
Kathy Mills,0
Laura Roy,0
Jason Smith,0
Ms,0
 Ashley Compton,0
Teresa Watson,0
Amy Chung,0
Daniel Miller,0
Steven Holmes,0
Michael Walker,0
Lauren Davis,0
Jeremy Smith,0
Tracy Tucker,0
Lori Ortiz,0
Stephanie Bates,0
Kristy Steele,0
Elaine Nguyen,0
William Nelson,0
Courtney George,0
Todd Carter,0
Victoria Sutton,0
Natasha Conner,0
Curtis Cooper,0
Angela Meyers,0
Michelle Olsen,0
Andrea Perkins,0
Janet Escobar,0
Alice Clayton,0
Brianna Bennett,0
Jason Bryant,0
Peter Brown,0
Joseph Ross,0
Dean Daniel,0
Diana Wright,0
Matthew Perkins,0
Daniel Dean,0
Carolyn Pace,0
Ryan Fischer,0
Karina Hill,0
Ronald Powers DVM,0
Jeffrey Garcia,0
Leslie Mcintosh,0
Colleen Lewis,0
Kayla Chambers,0
Mrs,0
 Carol Johnson PhD,0
Timothy Chavez,0
Marie Davis,0
Gregory Johnson,0
Lisa Carr,0
Joshua Torres,0
Karen Bell,0
Leslie Richards,0
Lonnie Martinez,0
Kathy Sanchez,0
Joseph Russell,0
Ruben Young,0
Bryan Murphy,0
James Garcia,0
Cynthia Jensen,0
Scott Oliver,0
Amber Hendrix,0
Kathleen Tucker,0
Kelli Ellis,0
Anne Reed,0
Michele Tapia,0
Edward Hardy,0
Mary Bennett,0
Tony Davis,0
Angela Bailey,0
Erica Diaz,0
Melissa Marks,0
Diane Melton,0
Robert Clark,0
Darryl Rodriguez MD,0
Shelia Jensen,0
Kristin Patterson,0
Tanner Bird,0
Mr,0
 James Glover,0
Isaiah Carroll,0
William Payne,0
Natalie Patton,0
Megan Roberts,0
Lisa Gray,0
Daniel Shaw,0
Susan Crawford,0
Steven Smith,0
James Hart,0
William Garcia,0
Bruce Hobbs,0
Gail Chavez,0
Timothy Lewis,0
Keith Henry,0
Sara Bishop,0
Henry Cruz,0
Benjamin Hall,0
Emma Mills,0
Michelle Roberts,0
Pedro Hernandez,0
Vanessa Garner,0
Michael Park,0
Selena Morgan,0
Lauren Simmons,0
Kristy Smith,0
Darren Zhang,0
Andrew Campbell,0
Casey Martinez,0
Courtney Perez,0
Samantha Reeves,0
Laurie Davis,0
Lisa Curry,0
Sarah Lopez,0
Kristen Hernandez MD,0
Aaron King,0
Nicholas Miller,0
Mary Whitehead,0
Dylan Downs,0
Robert Johnson,0
Sarah Bailey,0
Heidi Booth,0
Jessica Calderon,0
Jacob Williams,0
Curtis Melton,0
Kaitlin Graves,0
Brian Smith,0
Joe Reyes,0
Jeffrey Johnson,0
Rebecca Smith,0
Manuel Carter,0
Christopher Gibbs,0
Jill Patterson,0
Justin Carrillo,0
Todd Garcia,0
Jacqueline Carr,0
Angela Nguyen,0
Jason Holt,0
Erik Jones,0
Denise Kim,0
Jared Williams,0
Emily Cuevas,0
Thomas Hendricks,0
Christine Randall,0
Molly Oconnor,0
Michael Mack,0
Olivia Scott,0
Diana Phillips,0
Paula Peterson,0
Lisa Blackwell DDS,0
Matthew Curtis,0
Victoria Thomas,0
Melanie Brady,0
Connie Barton,0
Danielle Gomez,0
Jessica Hurst,0
Jessica Anderson,0
Leslie Medina,0
Tracy Burch,0
Brenda Martinez,0
James Norris,0
Scott Jones,0
April Johnson,0
Michael King,0
Walter Ruiz,0
Ryan Bell,0
Nina Proctor,0
Joseph Barnes,0
Ronald Morris,0
Michael Preston,0
Brittany Williams,0
Nicholas Young,0
Olivia Gates,0
Cheyenne Bowman,0
Cynthia Massey,0
Barbara Harrison,0
William Gilbert,0
Curtis Herman,0
Cindy Munoz,0
Beverly Tate,0
Krystal Roth,0
Alexis Diaz,0
Peter Hogan,0
Justin Cross,0
Shane Giles,0
Travis Diaz,0
Aaron Garcia,0
Renee Williams,0
Eric Fuller,0
Elizabeth Smith,0
Marissa Campos,0
Lisa Lynn,0
David Cruz,0
Abigail Hudson,0
Dr,0
 Jay Whitaker,0
Peter Williams,0
Lacey Smith,0
Ryan Ford,0
Stacey Hester,0
James Mills,0
Laura Rogers,0
Nancy Garcia,0
Frederick Huff,0
Tiffany Webb,0
Brian Henry,0
Rachel Kelley,0
Jaime Perkins,0
Jay Williams,0
Michael Moss,0
Dustin Vincent,0
Shane Larson,0
Cheryl Dixon,0
Jesus Ray,0
Anthony Quinn,0
Miranda Silva,0
Eric Williams,0
Lisa Hull,0
Savannah May,0
Jeremy Jones,0
Roger Sutton,0
Mandy Huff,0
Christopher Cooper,0
Danielle Ramos,0
Christina Scott,0
Dwayne Freeman,0
Jon Craig,0
Scott Reed,0
Kimberly Daniel,0
Daniel Ford,0
Laurie Bates,0
Jennifer Smith,0
Kristen Williams,0
Christopher Bryant,0
Jonathan Carter,0
Nicole Ballard,0
Jenna Brown,0
Steven Sims,0
Christine Sullivan,0
Rachel James,0
Maria Navarro,0
Robert Fowler,0
Tommy Serrano,0
Kathryn Stephens,0
Larry Graham,0
Scott Gardner,0
Christina Hardy,0
Frank Juarez,0
Tiffany Gonzalez,0
Laura Griffin,0
Christopher Alexander,0
Jeffrey Decker,0
Dr,0
 James Sims,0
Kevin Ochoa,0
Cristian Harrison,0
Christine Williams,0
David Phillips,0
Raymond Shepard,0
Paige Smith,0
Benjamin Atkinson DDS,0
Michael Stewart,0
Lydia Miller,0
Phillip Jones,0
Shawn Huff,0
Lisa Baird,0
Jennifer Grant,0
Stuart Juarez,0
Ashley Hill,0
Mariah Hines,0
Lance Hopkins,0
Robert Snyder,0
Jasmine Thompson,0
Daniel Barrett,0
Stacy Martin,0
Jeffrey Graham,0
Paul Johnson,0
John Olson,0
Donald Moore,0
Ryan Hutchinson,0
Angela Johnson,0
Angela Sawyer,0
Jacob Whitehead,0
Julie Stevens,0
Jerry Lane,0
Katrina Morales PhD,0
Megan Lara,0
Tiffany Vasquez,0
Arthur Wells,0
Brenda Donaldson,0
Diane Ward,0
Andrew Lopez,0
Mary Carlson,0
Hannah Castro,0
Margaret Bradley,0
Jaime Evans,0
Ronald Spears,0
Derrick Smith,0
Christopher Palmer,0
Michael Garcia,0
Duane Hines,0
Thomas Hubbard,0
Anita Arias,0
Lisa Watkins,0
Nathaniel Hardy,0
Dr,0
 Richard Phillips,0
Shaun Curtis,0
Christopher Woods,0
Stephanie Williams,0
Jonathan Marks,0
Thomas Lawson,0
Luis Osborne,0
Nicholas Allen,0
Terry Martinez,0
Courtney Berg MD,0
Chelsea Herrera,0
Erin Kaufman,0
Robert Allison,0
Jennifer Nielsen,0
Timothy Hayes,0
Mrs,0
 Anna Hernandez,0
Derek Stone,0
Sara Burgess,0
Andrew Wilson,0
David Wong,0
Katrina Stephens,0
Garrett Mcneil,0
Travis Jones,0
Patricia Knight,0
Sydney Potter,0
Joshua Huang,0
Sean Brown,0
Jacqueline Hernandez,0
Logan Young,0
Frank Tapia MD,0
Todd Peters,0
Christine Henderson,0
Hannah Hoffman,0
Patrick Maxwell,0
Amy Barton,0
Richard Murphy,0
Emily Reed,0
Stephanie Jones,0
Jason Kim,0
Bryan Williams,0
Angela Leon,0
Elizabeth Johnson,0
Nicole Mendez,0
Mark Schmitt,0
Jesse Anderson,0
Amy Lopez,0
Michael Spencer,0
Drew Rose,0
Diana Knight,0
Jessica Lopez,0
Joel Lambert,0
Daniel Roberson,0
Ethan Savage,0
April Ford,0
Billy Levy,0
Kathleen Schroeder,0
Danielle Alexander,0
Michele Garcia,0
Lisa Le,0
Katherine Rangel,0
Molly Jackson,0
Christopher Reyes,0
Jessica Beasley,0
Carolyn Hill,0
Brittany Williamson,0
Juan Thomas,0
William Page,0
Kevin Swanson,0
Andrew Turner,0
Joshua Smith,0
Donald Campos,0
Samuel Mendez,0
Brittany Ayala,0
Ryan Pierce,0
Carrie Hamilton,0
Jason Baird,0
Virginia Moore,0
David Frederick,0
Raymond Newman,0
Andrea Hodges,0
Nicholas Griffin,0
Wendy Brown,0
Monica Harris,0
Kathy Vasquez,0
Misty Jenkins,0
Angela Mclaughlin,0
Emily Wood,0
Randall Johnson,0
Melissa Lindsey,0
Mr,0
 Jordan Shannon,0
Ryan Holder,0
Linda Mendoza,0
Brian Mcknight,0
Wendy Mercado,0
Don Cox,0
James Andrews,0
Bobby Zuniga,0
Scott Martinez,0
Laura White,0
Kelly Clark,0
Mark Harris,0
Becky Thompson,0
Paul Ruiz,0
Jonathan Hunter,0
Mary Johnson,0
Ashley Chandler,0
Matthew Jacobs,0
Michael Lee,0
Gabrielle Mitchell,0
Paul Thompson,0
John Thomas,0
Kristi Jennings,0
Valerie Maddox PhD,0
Nicholas Copeland,0
Nathan Torres,0
Vanessa Powell,0
Crystal Martin,0
Adam Casey,0
Monique Smith,0
Kayla Guzman,0
Michael Johnson,0
Ann Hall,0
David Riggs,0
Jessica Mullins,0
Mrs,0
 Maria Green,0
Ethan Rodriguez,0
Scott Smith,0
Dr,0
 Jordan Howard,0
David Martin,0
David Ali,0
Scott Robertson,0
Matthew Hamilton,0
Kenneth Holmes,0
Leonard Castro,0
John Owens,0
Ashley Morales,0
Jennifer Black,0
Ashley Ross,0
Jonathan Adams,0
Natasha Garner,0
Allison Wright,0
Billy Lyons,0
Kimberly Day,0
Sandra Blake,0
Evan Whitehead,0
Taylor Johnston,0
Crystal Brandt,0
Matthew Juarez,0
Keith King,0
Shannon Hardin,0
Nancy Holden,0
Donald Martinez,0
Andrew Smith,0
Anthony Luna,0
Renee Herman,0
Michael Williams,0
Mr,0
 Carlos Mendoza PhD,0
Christine Baker,0
Jeremy Parker,0
Cathy Downs,0
Elizabeth White,0
Terry Mcguire,0
Michael Page,0
Elizabeth Holloway,0
Christine Howard,0
Tommy Lynch,0
Marilyn Morales,0
Tiffany Sullivan MD,0
Mary Khan,0
Jessica Sullivan,0
Bryan Larson,0
Justin Tate,0
Dawn Johnson,0
Billy Scott,0
Zoe Suarez,0
Kelly Nelson,0
Kim Myers,0
John Cooke,0
Holly Hernandez MD,0
David Brown,0
Elizabeth Robinson,0
Eric Parsons,0
Alexis James,0
April Castillo,0
Kimberly Gould,0
Sarah Johnson,0
Linda Wheeler,0
Christopher Moyer,0
Lisa Griffin,0
Christopher Smith,0
Kathryn Stephens,0
Brian Bryant,0
Leah Carter,0
Whitney Walsh,0
Maria Martinez,0
Brian Reed,0
Danielle Johnson,0
Rebecca Stevenson,0
Crystal Waller,0
Heather Green,0
Ashley Rios,0
Bobby Hensley,0
Kristina Bailey,0
Kenneth Shaw,0
Holly Browning,0
Rebecca Simpson,0
Lauren Little,0
Stephanie Morris,0
Brian Jones,0
James Jackson,0
Warren Madden,0
Angela Gutierrez,0
Tony Austin,0
Kirsten Russell,0
Steven Flores,0
Daniel Snyder,0
Melissa Gill,0
Steven Lee,0
Joseph Figueroa,0
Ian Miller,0
Kimberly Thomas,0
James Pollard,0
Emma Johnson,0
Christopher Scott,0
Patrick Trevino,0
Jonathan King,0
William White,0
Alfred Sullivan,0
Matthew Jackson,0
Fred Santiago,0
Melissa Walter,0
John Day,0
Christopher Miller,0
Kevin Porter,0
Alexandra Herring MD,0
Stacie Meza,0
Austin Gonzales,0
Eric Arias,0
Lauren Hurst,0
Todd Reyes,0
Tracy Kelley,0
Anita Gordon,0
Peter Byrd,0
Carolyn Munoz,0
Gabriel Williams,0
Manuel Moore,0
Michael Ramos,0
Gregory Steele,0
Douglas Turner,0
Jason Richardson,0
Shane Conner,0
Dustin Simmons,0
David Pena,0
Nicholas Reynolds,0
Jack Peterson,0
Joseph Marshall,0
Jared Molina,0
Emily Johnson,0
Nathaniel Smith,0
Joseph Martin,0
Nathaniel Olson,0
Daniel Singh,0
Michael Phillips,0
William Stevens,0
Elizabeth Patel,0
Cheryl Wright,0
Jerry Vasquez,0
Yolanda Jones,0
Elizabeth Roach,0
Holly Brown,0
Sandra Austin,0
Sarah Miller,0
Tammy White,0
Denise Ball,0
Dale Gould,0
Brittany Miller,0
Tina Holt,0
Meagan Hughes,0
Kristin Dominguez,0
Danny Boyd,0
Robert Estrada,0
Jeremy Fritz,0
Tony Kramer,0
Melanie Scott,0
John Collins,0
Susan Johnson,0
Kevin Evans,0
Robert Carroll,0
Lisa Ward,0
Sandra Crawford,0
Patrick Edwards,0
Anthony Simpson,0
Kyle Gonzales,0
David Lynn,0
Elizabeth Morgan,0
Sean Joseph,0
William Watson,0
Caitlin Wright,0
Hannah Rodriguez,0
Lacey Kent,0
Sean Wiley,0
Rickey Shaw,0
Karen Gould,0
Kevin Jimenez,0
Kaitlyn Taylor,0
Mark Luna,0
Wendy Reynolds,0
Robert Swanson,0
Samantha Baker,0
Joshua Meyers,0
Virginia Long,0
Brent Ramirez,0
Samuel Bartlett,0
Tiffany Neal,0
Anthony Hurst,0
Alexis Ford,0
David Kelly,0
Vincent Brown,0
Patricia Smith,0
Susan Rice,0
Corey Hebert,0
David Novak,0
April Johnson,0
Danielle Gonzales,0
Michael Wright,0
Jessica Taylor,0
Robert Leon,0
Christopher Martinez,0
Nicole Howard,0
Jason Sanders,0
Tiffany Keller,0
Shawn Gonzalez,0
Vanessa Walker,0
James Olson,0
Andre Brooks,0
Michael Perez,0
James Cervantes,0
Michelle Ford,0
Patricia Gomez,0
Anthony Russell,0
Jessica Young,0
Ms,0
 Jennifer Hamilton,0
Cynthia Chen,0
Spencer Rios,0
Brenda Smith,0
Stacy Dudley,0
Rhonda Baldwin,0
George Woods,0
Julie Ruiz,0
Randy Greer,0
Jason Cole,0
Mark Rhodes,0
Jesse Frye,0
David Hall,0
Mark Armstrong,0
Jennifer Johnson,0
Nicholas Nolan,0
Michele Graves,0
Nathan Jackson,0
Melissa Williams,0
Robert Solomon,0
George Mills,0
Maria Potter,0
Ernest Nguyen,0
Matthew Holloway,0
Matthew Jones,0
Madeline Miller,0
Karen Sharp,0
Trevor Watkins,0
Daniel English,0
Shawn Lopez,0
Rebecca Guerrero,0
Christopher Arroyo,0
Megan Burch,0
Timothy Blanchard,0
David Perez,0
Stephanie Grimes,0
Haley Garcia,0
Joanna Nicholson,0
Alejandro Thomas,0
Brian Johnson,0
Shirley Smith,0
Leslie Clark,0
William Smith,0
Patricia Perez,0
Charles Smith DDS,0
Charles Pena,0
Jacob Martin,0
Aaron Washington,0
Peter Welch,0
Amanda Ross,0
Elizabeth Cortez,0
Nicole Smith,0
Helen West,0
Craig Obrien,0
Tyler Alexander,0
Steven Spencer,0
Morgan Taylor,0
Edward Nolan,0
Erin Thomas,0
Matthew Hardin,0
Ross Shelton,0
David Jones,0
Edward Palmer,0
Kelsey Callahan,0
Matthew Garrison,0
Tabitha Frost,0
Judith Martinez,0
James Collins,0
Sylvia Butler,0
Ryan Nguyen,0
Lauren Miranda,0
Timothy Rose II,0
Jason Ramirez,0
Edward Hubbard,0
Donald Rivera,0
Carolyn Hernandez,0
Michael Morris,0
Dana Parks,0
Nicholas Parker,0
Dawn Davis,0
Destiny Walker,0
Jeffrey Cunningham,0
James Martin,0
Christina Becker DVM,0
Tammy Arnold,0
James Ramirez,0
Mike Gates,0
Lynn Kirby,0
Joseph Campbell,0
Jonathan Collins,0
Krista Costa,0
Bruce Morales,0
Bridget Bird,0
Ryan Byrd,0
Nancy Munoz,0
Chad Case,0
Jasmine Rodriguez,0
Robin Williams,0
Michael Evans,0
Mandy Novak,0
Darrell Norris,0
Kenneth Simmons,0
Lisa Pugh,0
Keith Peterson MD,0
Maria Scott,0
Rodney Pena,0
Adam Robertson,0
Amy Bowen,0
John Williams,0
Crystal Harris,0
Alyssa Benton,0
Alexis Gordon,0
Charles Vega,0
Robert Shannon,0
Kevin Caldwell,0
Rachel Young,0
Theresa Hill,0
Benjamin Alvarez,0
Karen Gibson,0
Kathryn Bell,0
Christopher Gardner,0
Henry Gray,0
Haley Long,0
Carol Kennedy,0
Blake Manning,0
Gary Harris,0
Michael Gutierrez,0
Ariel Warren,0
Carolyn Turner,0
Tamara Gray,0
Colleen Lewis,0
Jose Moore,0
Kim Joyce,0
Frederick Baker,0
Tracy Brown,0
Jillian Martin,0
Tina Knight,0
John Jones,0
Andrea Ray,0
Vincent Duncan,0
Diane Brown,0
Dana Harris,0
Shannon Ramirez,0
Don Sosa,0
Mr,0
 Jacob Tucker Jr,0
,0
Michael Yates,0
Alicia Richardson,0
Ian Vaughn,0
Caitlyn Barry,0
Robin Rollins,0
Nancy Singleton,0
Richard Miller,0
Terry Rice,0
Christopher Richard,0
James Lawrence,0
Amanda Castillo,0
Karen Peterson,0
Dawn Johnson,0
Kristie Graham,0
Caroline Gonzales,0
Kevin Griffin,0
Christopher Hatfield,0
Gregory Smith,0
Corey Ryan,0
Joshua Rodriguez,0
James Clark,0
Larry Williams,0
Chad Mcdaniel,0
Paul Taylor,0
Peter House,0
Whitney Rodriguez,0
Lisa Stone,0
Lisa Simpson,0
James Curtis,0
Sonya Shaw,0
Kelly King,0
Joanne Turner,0
Andrea Lindsey,0
Cody Fitzgerald,0
Christina Boyer,0
Linda Williams,0
Stacy Braun,0
Heidi Diaz,0
Elizabeth Turner,0
Calvin Johnson,0
Debra Cross,0
Alexa Peterson,0
Samantha Hurley,0
Brittany Johnson,0
Rachel Parrish,0
Dawn Carson,0
Brandon Mitchell,0
Manuel Brown,0
Bruce Archer,0
Gary Brewer,0
Mr,0
 Michael Murphy IV,0
Noah Nichols,0
Chad Johnston,0
Michael Hoover,0
Michael Lee,0
Austin Brown,0
Susan Walker,0
Douglas Bryant,0
Louis Reid,0
Jeremiah Ayala,0
Wanda Evans,0
Mark Miller,0
Dawn Scott,0
Jennifer Greene,0
Dustin Watson,0
Jacqueline Smith,0
William Cross,0
Anthony Turner Jr,0
,0
Brandon Harmon,0
Chelsea Chapman,0
Marcus Small,0
Patricia Jones,0
Mr,0
 Garrett Pittman MD,0
Cathy Morgan,0
Jimmy Butler,0
Christian Griffith,0
Daniel Wilson,0
Jonathan Davis,0
Sierra Sanchez,0
Richard Zhang,0
Joseph Grimes,0
Kimberly Collins,0
Taylor Smith,0
Jeffrey Reese,0
Jerry Lewis,0
Joanna Burgess,0
Luis Coleman,0
Elizabeth Murphy,0
Sarah Williams,0
Andre Higgins,0
Lindsey Hughes,0
Michael Welch,0
Michael Kane,0
Ann Romero,0
Kayla White,0
Brandy Fox,0
Shannon Garcia,0
Marcus Brown,0
Elizabeth Dixon,0
Michael Howell,0
Tasha Graham,0
Jason Hurley,0
Henry Davis,0
Cody Mccall,0
Kristin Martinez,0
Jeffery Cole,0
Claire Robinson,0
David Roberts,0
Sophia Johnson,0
Robert Wallace,0
Jessica Townsend,0
Katherine Hernandez,0
Glen Hernandez,0
Mary Munoz,0
Sarah Phillips,0
Ashley Marks,0
Michael Morgan,0
Billy Frey,0
David Morgan,0
Tina Johnson,0
Christopher Clark,0
Michelle Norris,0
Christina Love,0
Maria Lyons,0
Mary Daniel,0
Holly Patterson,0
Eric Gonzalez,0
Zachary Woodard,0
Kimberly Cruz,0
David Nichols,0
Carla Thompson,0
Anthony Juarez,0
Kent Ball,0
Kristina Evans,0
Melissa Garcia,0
Grant Novak,0
Paula Griffin,0
Heather Smith,0
Denise Alvarez,0
Kara Davis,0
Thomas Valenzuela,0
John Howell,0
Emily Morris,0
Brent Robbins,0
Rebecca Whitehead,0
Toni Powell,0
Destiny Burton,0
Sally Shelton,0
Christopher Fowler,0
Patrick Martin,0
Terri Fischer,0
Robert Harris,0
George Fisher,0
Nichole Lee,0
Nicholas Acosta,0
Christina Day,0
Teresa Galloway MD,0
Katelyn Nunez,0
Nancy Johnson,0
John Montoya,0
Ashley Prince,0
Alan Campbell,0
William Nicholson,0
Robert Khan,0
Catherine Grant,0
Joshua Lewis,0
Benjamin Buck,0
Wayne Powell,0
David Daugherty,0
Karen Robinson,0
Mr,0
 Thomas Powell,0
Michael Mason,0
Joe Paul,0
Carolyn Bird,0
Leslie Coleman,0
Jeremy Benjamin,0
Jesus Jenkins,0
Laura Beck,0
Miss Erika Blair,0
Christine Long,0
Katie Butler,0
Edward Ruiz,0
Cynthia Irwin,0
David Bullock,0
Frank Pearson,0
Stacy Martin,0
Ann Vaughan,0
Todd Wilson,0
Veronica Dunn,0
Kimberly Mcgee,0
Cynthia Brown,0
Stephanie Mcguire,0
Catherine Frederick,0
Kimberly Miller,0
Tina Werner,0
Martha Schneider,0
Paul Boyd,0
Lindsey Miller,0
Brian Miller,0
Mrs,0
 Joan Nunez,0
Danielle Dickerson,0
Curtis Ward,0
Craig Cruz,0
Robert Velazquez,0
Tonya Fisher,0
Carl Perry,0
Kathy Fox,0
Robert Mccarthy,0
Bailey Nash,0
Robert Woodward,0
Kurt Alexander,0
Hayley Taylor DVM,0
Amber Vaughn,0
Jon Adams,0
Melissa Hernandez,0
Janet Wilson,0
Tony Reed,0
Brittany Howard,0
Kimberly Gomez,0
Brian Mcknight,0
Tonya Barnes,0
Steve Gonzalez,0
Miguel Drake,0
Christopher Horton,0
Rebecca Mccarthy,0
Amanda Martinez,0
Jose Stevenson,0
Michael Moss,0
Jason Thornton,0
Dennis Wilson,0
Rodney Livingston,0
Paula Carroll,0
Dr,0
 Charles Rivera,0
Christina Jones,0
David Osborne,0
Kyle Meyer,0
William Ruiz,0
Alicia Koch,0
Heather Benitez,0
Ashley Murphy,0
Daniel Lee,0
Robert Hale,0
Dominic Jacobs,0
Mary Davis,0
Leslie Robertson,0
John Hicks,0
Melissa Mullins,0
Thomas Richmond,0
Terry Patterson,0
Roy King,0
Kayla Peterson,0
David Anderson,0
Jeffrey Watts,0
Allen Bullock,0
Jo Chavez,0
David Russo,0
Tiffany Johnson,0
James Best,0
Andrew Cook,0
Bradley Reyes,0
Louis Reyes,0
Tanya Olson,0
Anthony Miller,0
William Liu,0
Brian Lopez,0
Hector Frank,0
Andrew Moore,0
Steven Johnson,0
Andrew Bridges,0
Tommy Thomas,0
Anne Hunter,0
Alyssa Gray,0
Brian Austin,0
Cindy Hines DVM,0
Rebecca Freeman,0
Zachary Harrington,0
Dr,0
 Stacey Cervantes,0
Steven Glover,0
Amber Mccoy,0
Jeff Tran,0
Austin Keith,0
Jennifer Villarreal,0
Brandon Torres,0
Lynn Wilson,0
Brandi Gardner,0
Kevin Wood,0
Tamara Rivera,0
Sarah Knight,0
Michael Stone,0
David Holland,0
Toni Walsh,0
Patricia Green,0
Johnathan Macias DDS,0
Matthew Walker,0
Jason Walter,0
Jeffrey Collins,0
Mathew Jones,0
Bradley Waters,0
Scott Carr,0
James Rice,0
Brian Kennedy,0
Mary Bryant,0
Brandon Johnson,0
Gregory Waters,0
Clinton Henson,0
Richard Jones,0
Megan Hernandez,0
Debra Atkins,0
Christopher Duncan,0
Isabella Moore,0
Catherine King,0
Rachel Moore,0
Danielle Boyd DDS,0
Eric Thomas,0
Sarah Campbell,0
Deborah Kerr,0
Robert Hill,0
Randall Gonzales,0
Brian Black,0
Kyle Perkins,0
Sara Davis,0
Alyssa Adams,0
Megan Davis DVM,0
Casey Clements,0
Mark Bauer,0
Cynthia Wu,0
Tony Phelps MD,0
Chad Howard,0
Cody Rose,0
Kristin Palmer,0
Mark Wood,0
Kimberly Thomas,0
Edwin White,0
Theresa Horton,0
Alyssa Perez,0
Raymond Walker,0
Danielle Greene,0
Heather Jones,0
Jessica Johnson,0
Randall Morris,0
Janet Taylor,0
Tammy Spencer,0
Jesse Vazquez,0
Mark Franco,0
Stephanie Powell,0
